conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
33301,1,3,2,0,,,,0,3,333,2010,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,2,0,,,,0,3,333,2011,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2012,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,2,0,,,,0,3,333,2013,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2014,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2015,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2016,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2017,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2018,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,1,0,,,,0,3,333,2019,Afghanistan,Government of Afghanistan,130,Government of United States of America,Taleban,303,,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33301,1,3,2,0,,,,0,3,333,2020,Afghanistan,Government of Afghanistan,130,Government of United States of America,"High Council of Afghanistan Islamic Emirate, Taleban","6252, 303",,2,,2,4,7/2/1975,2,4/27/1978,1,700,3
33401,1,2,1,1,12/31/1974,5,3,0,3,334,1974,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,1/20/1974,2,"710, 816",3
33402,2,2,1,0,,,,1,3,334,1978,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1978,5,"710, 816",3
33402,2,2,1,0,,,,0,3,334,1979,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,2,2,1/19/1974,1,12/31/1978,5,"710, 816",3
33402,2,2,1,0,,,,0,3,334,1980,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1978,5,"710, 816",3
33402,2,2,1,1,12/31/1981,5,4,0,3,334,1981,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1978,5,"710, 816",3
33403,3,2,1,0,,,,1,3,334,1983,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1983,5,"710, 816",3
33403,3,2,1,1,12/31/1984,5,5,0,3,334,1984,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1983,5,"710, 816",3
33404,4,2,1,0,,,,1,3,334,1986,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1986,5,"710, 816",3
33404,4,2,1,0,,,,0,3,334,1987,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1986,5,"710, 816",3
33404,4,2,1,1,12/31/1988,5,5,0,3,334,1988,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1,2,1/19/1974,1,12/31/1986,5,"710, 816",3
33501,1,3,1,0,,,,0,3,335,1979,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1980,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1981,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1982,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1983,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1984,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1985,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1986,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,0,,,,0,3,335,1987,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33501,1,3,1,1,8/12/1988,1,1,0,3,335,1988,India,Government of India,141,,TNV,305,,1,Tripura,1,3,7/9/1979,1,12/31/1979,5,750,3
33502,2,3,1,1,12/31/1992,5,1,1,3,335,1992,India,Government of India,141,,ATTF,306,,1,Tripura,1,3,7/9/1979,1,10/12/1992,1,750,3
33503,3,3,2,1,11/7/1997,5,5,1,3,335,1997,India,Government of India,141,,"ATTF, NLFT","306, 307",,1,Tripura,1,3,7/9/1979,1,6/10/1997,1,750,3
33504,4,3,1,0,,,,1,3,335,1999,India,Government of India,141,,NLFT,307,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33504,4,3,1,0,,,,0,3,335,2000,India,Government of India,141,,NLFT,307,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33504,4,3,1,0,,,,0,3,335,2001,India,Government of India,141,,NLFT,307,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33504,4,3,1,0,,,,0,3,335,2002,India,Government of India,141,,NLFT,307,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33504,4,3,1,0,,,,0,3,335,2003,India,Government of India,141,,NLFT,307,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33504,4,3,1,1,12/28/2004,1,5,0,3,335,2004,India,Government of India,141,,NLFT-B,2939,,1,Tripura,1,3,7/9/1979,1,9/26/1999,1,750,3
33601,1,3,1,0,,,,0,3,336,1977,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1,3,12/27/1974,2,10/10/1977,1,93,5
33601,1,3,1,0,,,,0,3,336,1978,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,2,3,12/27/1974,2,10/10/1977,1,93,5
33601,1,3,1,1,7/19/1979,1,4,0,3,336,1979,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,2,3,12/27/1974,2,10/10/1977,1,93,5
33602,2,3,1,0,,,,1,3,336,1982,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1983,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1984,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1985,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1986,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1987,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1988,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,2,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,0,,,,0,3,336,1989,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1,3,12/27/1974,2,4/17/1982,1,93,5
33602,2,3,1,1,4/15/1990,1,2,0,3,336,1990,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1,3,12/27/1974,2,4/17/1982,1,93,5
33701,1,3,1,0,,,,0,3,337,1982,Somalia,Government of Somalia,95,,SSDF,499,,2,,1,3,1/18/1982,1,12/31/1982,5,520,4
33701,1,3,2,0,,,,0,3,337,1983,Somalia,Government of Somalia,95,,"SNM, SSDF","500, 499",,2,,1,3,1/18/1982,1,12/31/1982,5,520,4
33701,1,3,2,1,12/31/1984,5,5,0,3,337,1984,Somalia,Government of Somalia,95,,"SNM, SSDF","500, 499",,2,,1,3,1/18/1982,1,12/31/1982,5,520,4
33702,2,3,1,0,,,,1,3,337,1986,Somalia,Government of Somalia,95,,SNM,500,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1987,Somalia,Government of Somalia,95,,SNM,500,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1988,Somalia,Government of Somalia,95,,SNM,500,,2,,2,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,2,0,,,,0,3,337,1989,Somalia,Government of Somalia,95,,"SNM, SPM","500, 501",,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,3,0,,,,0,3,337,1990,Somalia,Government of Somalia,95,,"SNM, SPM, USC/SSA","500, 501, 502",,2,,2,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,4,0,,,,0,3,337,1991,Somalia,Government of Somalia,95,,"SNM, SPM, USC/SNA, USC/SSA","500, 501, 503, 502",,2,,2,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1992,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,2,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1993,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1994,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,0,,,,0,3,337,1995,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33702,2,3,1,1,12/20/1996,1,6,0,3,337,1996,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1,3,1/18/1982,1,3/3/1986,2,520,4
33703,3,3,1,0,,,,1,3,337,2001,Somalia,Government of Somalia,95,,SRRC,504,,2,,1,3,1/18/1982,1,5/12/2001,2,520,4
33703,3,3,1,1,10/28/2002,1,6,0,3,337,2002,Somalia,Government of Somalia,95,,SRRC,504,,2,,1,3,1/18/1982,1,5/12/2001,2,520,4
33704,4,3,1,0,,,,1,3,337,2006,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,1,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2007,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,2,0,,,,0,3,337,2008,Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, ARS/UIC","717, 505",,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,2,0,,,,0,3,337,2009,Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","717, 1004",,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,2,0,,,,0,3,337,2010,Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","717, 1004",,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2011,Somalia,Government of Somalia,95,"Government of Ethiopia, Government of Kenya",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2012,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2013,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,717,,2,,1,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2014,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2015,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2016,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2017,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2018,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America, Government of Zambia",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2019,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America, Government of Zambia",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33704,4,3,1,0,,,,0,3,337,2020,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America, Government of Zambia",Al-Shabaab,717,,2,,2,4,1/18/1982,1,10/24/2006,1,520,4
33801,1,3,1,0,,,,0,3,338,1979,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,12/31/1979,5,630,2
33801,1,3,1,0,,,,0,3,338,1980,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,12/31/1979,5,630,2
33801,1,3,1,0,,,,0,3,338,1981,Iran,Government of Iran,114,,MEK,308,,2,,2,3,8/13/1972,1,12/31/1979,5,630,2
33801,1,3,1,1,12/31/1982,5,5,0,3,338,1982,Iran,Government of Iran,114,,MEK,308,,2,,2,3,8/13/1972,1,12/31/1979,5,630,2
33802,2,3,1,0,,,,1,3,338,1986,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,12/31/1986,5,630,2
33802,2,3,1,0,,,,0,3,338,1987,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,12/31/1986,5,630,2
33802,2,3,1,1,12/31/1988,5,3,0,3,338,1988,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,12/31/1986,5,630,2
33803,3,3,1,1,4/3/1991,3,5,1,3,338,1991,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,4/3/1991,3,630,2
33804,4,3,1,1,12/11/1993,1,5,1,3,338,1993,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,4/9/1993,1,630,2
33805,5,3,1,1,11/2/1997,1,5,1,3,338,1997,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,2/18/1997,1,630,2
33806,6,3,1,0,,,,1,3,338,1999,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,11/25/1999,1,630,2
33806,6,3,1,0,,,,0,3,338,2000,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,11/25/1999,1,630,2
33806,6,3,1,1,9/16/2001,1,5,0,3,338,2001,Iran,Government of Iran,114,,MEK,308,,2,,1,3,8/13/1972,1,11/25/1999,1,630,2
33807,7,3,1,0,,,,1,3,338,2005,Iran,Government of Iran,114,,PJAK,309,,2,,1,3,8/13/1972,1,8/7/2005,1,630,2
33807,7,3,2,0,,,,0,3,338,2006,Iran,Government of Iran,114,,"Jondullah, PJAK","310, 309",,2,,1,3,8/13/1972,1,8/7/2005,1,630,2
33807,7,3,2,0,,,,0,3,338,2007,Iran,Government of Iran,114,,"Jondullah, PJAK","310, 309",,2,,1,3,8/13/1972,1,8/7/2005,1,630,2
33807,7,3,2,0,,,,0,3,338,2008,Iran,Government of Iran,114,,"Jondullah, PJAK","310, 309",,2,,1,3,8/13/1972,1,8/7/2005,1,630,2
