id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,COORDS
SUD-2013-1-833-64,2013,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""Agence France Presse,2013-11-07,'Dozens' of casualties in Darfur rebel ambush: analyst""",Agence France Presse,2013-11-07,'Dozens' of casualties in Darfur rebel ambush: analyst,,3,El Fasher district,"50 kilometres (30 miles) southwest of El Fasher, the capital of North Darfur state.",North Darfur state,El Fasher district,13.63333,25.35,POINT (25.35 13.63333),149451,Sudan,625,Africa,1,1,11/03/2013 00:00:00,11/03/2013 00:00:00,24,2,0,0,26,200,0,,POINT (25.35 13.63333)
SUD-2009-1-433-5,2009,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"AP 2009-09-20 ""HD  Sudan's army says more areas of North Darfur have been cleared of rebel presence"" BBC Monitoring Middle East 2009-09-23 ""HD  Sudan: UN chief ""deeply concerned"" over renewed fighting in Darfur",,,,,5,Jebel Marra area,"Jebel Marra (near, particularly in Ain Siro and Korma in north Darfur)",Southern Darfur state,,13.166667,24.366667,POINT (24.366667 13.166667),148729,Sudan,625,Africa,1,2,09/17/2009 00:00:00,09/18/2009 00:00:00,0,0,18,0,18,20,18,,POINT (24.366667 13.166667)
SUD-2010-1-434-11,2010,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,AFP 2010-07-06 May deadliest month for Darfur since 2008: peacekeepers,,,,,5,Darfur,Darfur,,,13.0,25.0,POINT (25 13),148731,Sudan,625,Africa,2,4,05/15/2010 00:00:00,05/31/2010 00:00:00,0,0,0,36,36,36,36,,POINT (25 13)
SUD-2009-1-434-12,2009,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,"AFP 2009-02-03 ""UN rights chief alarmed by Darfur fighting"" and AFP 2009-02-03 ""JEM orders its fighters out of Darfur town",,,,,2,Muhajiriya town,Muhajiriya town (around),Southern Darfur state,Sheiria district,12.0,25.633333,POINT (25.633333 12),147292,Sudan,625,Africa,2,4,01/15/2009 00:00:00,02/01/2009 00:00:00,0,0,16,0,16,16,16,,POINT (25.633333 12)
SUD-2010-1-434-12,2010,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,"AFP 2010-06-22 ""Darfur fighting kills 50: Sudanese army"" AND Reuters 2010-06-22 ""Sudan army clashes with rebels as talks flounder",,,,,1,Usban town,Usban town,Northern Darfur state,Umm Keddada district,12.25,26.433333,POINT (26.433333 12.25),147293,Sudan,625,Africa,1,2,06/21/2010 00:00:00,06/22/2010 00:00:00,7,4,0,0,11,50,11,,POINT (26.433333 12.25)
SUD-2009-1-433-8,2009,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"BBC Monitoring Middle East 2009-12-02 ""HD  Sudan's Darfur rebels say five government soldiers killed during attack",,,,,4,Western Darfur state,"Western Darfur (Jiba town (near), in Jebal Marrah)",Western Darfur state,,13.0,23.0,POINT (23 13),148727,Sudan,625,Africa,1,1,11/30/2009 00:00:00,11/30/2009 00:00:00,5,2,0,0,7,7,7,,POINT (23 13)
SUD-2010-1-434-8.2,2010,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,AFP 2010-05-21Darfur rebels say 200 killed in clashes with army,,,,,3,Sheiria district,Daeen village,Southern Darfur state,Sheiria district,12.383333,25.616667,POINT (25.616667 12.383333),147292,Sudan,625,Africa,1,1,05/21/2010 00:00:00,05/21/2010 00:00:00,100,2,0,0,102,102,102,,POINT (25.616667 12.383333)
SUD-2011-1-833-9,2011,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,-1,"All Africa 2011-112-28 ""Air Strikes and Clashes Continue in Darfur",,,,,5,Darfur,Darfur,,,13.0,25.0,POINT (25 13),148731,Sudan,625,Africa,2,4,12/21/2011 00:00:00,12/28/2011 00:00:00,0,0,0,0,0,3,0,,POINT (25 13)
SUD-2013-2-12400-12,2013,True,Clear,2,12400,11721,Misseriya - Salamat Baggara,12400,12400,Misseriya - Salamat Baggara,1025,1025,Misseriya,994,994,Salamat Baggara,1,"""Agence France Presse,2013-11-16,Tribal fight 'kills 100' in Sudan's Darfur: Chad troops dead""",Agence France Presse,2013-11-16,Tribal fight 'kills 100' in Sudan's Darfur: Chad troops dead,,1,Mukjar town,Mukjar town north of Umm Dukhun Sudan's Darfur,Central Darfur state,Mukjar district,11.294261,23.192944,POINT (23.192944 11.294261),145847,Sudan,625,Africa,2,2,11/14/2013 00:00:00,11/16/2013 00:00:00,0,0,0,50,50,50,50,,POINT (23.192944 11.294261)
SUD-2013-2-12400-14,2013,True,Clear,2,12400,11721,Misseriya - Salamat Baggara,12400,12400,Misseriya - Salamat Baggara,1025,1025,Misseriya,994,994,Salamat Baggara,1,"""All Africa,2013-11-18,Salamat-Chadian Army Clash in Central Darfur""",All Africa,2013-11-18,Salamat-Chadian Army Clash in Central Darfur,,3,Umm Dukhun district,"Hai El Matar, east of Um Dukhun",Central Darfur state,Umm Dukhun district,11.0933,23.245,POINT (23.245 11.0933),145847,Sudan,625,Africa,1,1,11/13/2013 00:00:00,11/13/2013 00:00:00,0,29,0,0,29,29,29,,POINT (23.245 11.0933)
SUD-2015-3-625-4,2015,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2015-02-16,Militiamen Kill Five Men, Steal Cattle in North Darfur""",All Africa,2015-02-16,"Militiamen Kill Five Men, Steal Cattle in North Darfur",Omda Abdelnabi Sulaiman,2,Sani Hayi village,"Sani area, north of Kutum in North Darfur",North Darfur state,Mellit district,14.45,25.333333,POINT (25.333333 14.45),150171,Sudan,625,Africa,1,1,02/12/2015 00:00:00,02/12/2015 00:00:00,0,0,5,0,5,5,5,,POINT (25.333333 14.45)
SUD-2022-2-17021-0,2022,True,Clear,2,17021,15512,Misseriya Jebel  - Rizeigat,17021,17021,Misseriya Jebel  - Rizeigat,7416,7416,Misseriya Jebel,3909,3909,Rizeigat,4,"""United Nations Security Council,2022-05-17,Report of the Secretary-General S/2022/400"";""AllAfrica,2022-03-18,Three Human Rights Activists Shot Dead in West Darfur
CR 	Dabanga"";""Crisiswatch,2022-04-01,Sudan MARCH 2022"";""Africa Research Bulletin,2022-04-18,SUDAN: Further Protest Crackdown""",United Nations Security Council;AllAfrica;Crisiswatch;Africa Research Bulletin,2022-05-17;2022-03-18;2022-04-01;2022-04-18,"Report of the Secretary-General S/2022/400;Three Human Rights Activists Shot Dead in West Darfur
CR 	Dabanga;Sudan MARCH 2022;SUDAN: Further Protest Crackdown",Front Line Defenders,3,Jebel Moon district,a road in Jebel Moon locality near the areas under attack,West Darfur state,Jebel Moon district,14.145282,22.709421,POINT (22.709421 14.145282),150166,Sudan,625,Africa,1,1,03/05/2022 00:00:00,03/05/2022 00:00:00,0,0,3,0,3,3,3,,POINT (22.709421 14.145282)
SUD-2010-3-625-2,2010,False,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"HRW 2010-07-19 ""UN: Strengthen Civilian Protection in Darfur",,,,,1,Heleilat village,Heleilat village,Western Darfur state,Kulbus district,14.31,22.71,POINT (22.71 14.31),150166,Sudan,625,Africa,1,1,05/02/2010 00:00:00,05/02/2010 00:00:00,0,0,4,0,4,4,4,,POINT (22.71 14.31)
SUD-2010-1-434-7,2010,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,BBC Monitoring Middle East 2010-05-19 Sudanese official says at least 31 police officers killed in Darfur fighting,,,,,2,Sulaya town,Sulaya town (area around),Southern Darfur state,Nyala district,11.666667,25.733333,POINT (25.733333 11.666667),146572,Sudan,625,Africa,2,2,05/14/2010 00:00:00,05/15/2010 00:00:00,4,0,0,0,4,4,4,,POINT (25.733333 11.666667)
SUD-2010-3-625-3,2010,False,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"Reuters 2010-07-28 ""Darfur rebels say Khartoum raids camp, two killed",,,,,2,Zalingei town,Zalingei town (refugee camps around),Western Darfur state,Zallingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,07/28/2010 00:00:00,07/28/2010 00:00:00,0,0,0,0,0,2,0,,POINT (23.466667 12.883333)
SUD-2010-3-1485-1,2010,True,Clear,3,630,586,Janjaweed  - Civilians,630,1053,Janjaweed  - Civilians,630,630,Janjaweed,9999,1,Civilians,-1,"Reuters 2010-02-10 ""Militias raid Darfur camp, kill two refugees",,,,,1,Kass town,Kass town (Baytari camp area),Southern Darfur state,Kass district,12.5,24.283333,POINT (24.283333 12.5),148009,Sudan,625,Africa,1,1,02/10/2010 00:00:00,02/10/2010 00:00:00,0,0,2,0,2,2,2,,POINT (24.283333 12.5)
SUD-2009-1-433-4,2009,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"AFP 2009-09-20 ""HD  Sudan's Beshir urges Darfur rebels to disarm",,,,,2,Korma town,Korma town (area),Northern Darfur state,El Fasher district,13.833333,24.733333,POINT (24.733333 13.833333),149450,Sudan,625,Africa,1,1,09/17/2009 00:00:00,09/17/2009 00:00:00,0,0,0,0,0,7,0,,POINT (24.733333 13.833333)
SUD-2010-1-433-12,2010,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"AFP 2010-10-07 ""Deadly clashes in Darfur as UN delegation arrives: military",,,,,1,Suni town,Suni town,Southern Darfur state,Nyala district,13.027615,24.425599,POINT (24.425599 13.027615),148729,Sudan,625,Africa,1,1,10/05/2010 00:00:00,10/05/2010 00:00:00,0,0,0,0,0,5,0,,POINT (24.425599 13.027615)
SUD-2011-1-833-11,2011,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,-1,"All Africa 2011-112-28 ""Air Strikes and Clashes Continue in Darfur",,,,,4,Western Darfur state,"Gildu, east of Zalingei, West Darfur",Western Darfur state,,13.0,23.0,POINT (23 13),148727,Sudan,625,Africa,1,1,12/27/2011 00:00:00,12/27/2011 00:00:00,3,0,0,0,3,3,3,,POINT (23 13)
SUD-2013-2-12400-13,2013,True,Clear,2,12400,11721,Misseriya - Salamat Baggara,12400,12400,Misseriya - Salamat Baggara,1025,1025,Misseriya,994,994,Salamat Baggara,1,"""All Africa,2013-11-20,100 Killed in Tribal Clashes in Sudan's Darfur""",All Africa,2013-11-20,100 Killed in Tribal Clashes in Sudan's Darfur,,3,Umm Dukhun district,in Um Dokhon area in Central Darfur State,Central Darfur state,Umm Dukhun district,11.0933,23.245,POINT (23.245 11.0933),145847,Sudan,625,Africa,2,3,11/14/2013 00:00:00,11/20/2013 00:00:00,0,0,0,21,21,21,21,,POINT (23.245 11.0933)
SUD-2015-1-833-6,2015,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""All Africa,2015-02-20,Darfur Rebels Claim 23 Kills in West Jebel Marra""",All Africa,2015-02-20,Darfur Rebels Claim 23 Kills in West Jebel Marra,"spokesman for the SLA-Abdel Wahid, Mustapha Tambour",2,Golo town,Karmel area between Golo and Sorenq in West Jebel Marra,Central Darfur state,Rokoro district,13.13228,24.28082,POINT (24.28082 13.13228),148729,Sudan,625,Africa,1,1,02/18/2015 00:00:00,02/18/2015 00:00:00,0,0,0,14,14,14,14,,POINT (24.28082 13.13228)
SUD-2017-3-947-14,2017,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,10,"""Xinhua News Agency,2017-09-22,2nd LD-Writethru: 3 IDPs killed, 26 injured in protests against Sudanese president's visit to IDP camp in Darfur"";""All Africa,2017-09-25,Civil Society Groups Condemn Kalma Camp Killings
CR 	Radio Dabanga"";""All Africa,2017-09-25,South Darfur's Shattaya Youth Condemn Visit By Sudanese President
CR 	Radio Dabanga"";""All Africa,2017-09-25,Kalma Killings - Darfur Rebels Call On UNAMID to 'Do Its Job'
CR 	Radio Dabanga"";""All Africa,2017-09-27,'Security Blocks Movement in Kalma Camp' - Darfur Documentation Centre
CR 	Radio Dabanga"";""All Africa,2017-10-02,Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga"";""Agence France Presse,2017-09-26,US calls on Sudan to probe Darfur camp clashes"";""African Centre for Justice and Peace Studies,2017-09-28,Deadly force used to disperse protest against Sudanese President at Darfur IDP camp"";""Human Rights Watch,2017-09-22,Bashir Visit Highlights Abuses in Darfur"";""All Africa,2017-10-02,Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga""",Xinhua News Agency;All Africa;All Africa;All Africa;All Africa;All Africa;Agence France Presse;African Centre for Justice and Peace Studies;Human Rights Watch;All Africa,2017-09-22;2017-09-25;2017-09-25;2017-09-25;2017-09-27;2017-10-02;2017-09-26;2017-09-28;2017-09-22;2017-10-02,"2nd LD-Writethru: 3 IDPs killed, 26 injured in protests against Sudanese president's visit to IDP camp in Darfur;Civil Society Groups Condemn Kalma Camp Killings
CR 	Radio Dabanga;South Darfur's Shattaya Youth Condemn Visit By Sudanese President
CR 	Radio Dabanga;Kalma Killings - Darfur Rebels Call On UNAMID to 'Do Its Job'
CR 	Radio Dabanga;'Security Blocks Movement in Kalma Camp' - Darfur Documentation Centre
CR 	Radio Dabanga;Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga;US calls on Sudan to probe Darfur camp clashes;Deadly force used to disperse protest against Sudanese President at Darfur IDP camp;Bashir Visit Highlights Abuses in Darfur;Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga",UNAMID Joint Special Representative / Camp coordinator / Swiss Darfur Relief and Documentation Centre (DRDC)/ HRW,1,Kalma refugee camp,"Kalma camp, in Bileil, some 15 km east of Nyala, the capital city of South Darfur State.",South Darfur state,Nyala district,11.983333,24.983333,POINT (24.983333 11.983333),146570,Sudan,625,Africa,1,1,09/22/2017 00:00:00,09/22/2017 00:00:00,0,0,6,0,6,9,6,,POINT (24.983333 11.983333)
SUD-2017-3-947-21,2017,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2017-10-03,Man Killed in Militia Attack On Central Darfur Camp
CR 	Radio Dabanga""",All Africa,2017-10-03,"Man Killed in Militia Attack On Central Darfur Camp
CR 	Radio Dabanga",Central Darfur Camp Coordinator,1,Zalingei town,"Khamsa Degaig camp in southeast part of Zalingei town,",Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,10/01/2017 00:00:00,10/01/2017 00:00:00,0,0,1,0,1,1,1,,POINT (23.466667 12.883333)
SUD-2010-1-434-9,2010,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,Agence France Presse 2010-06-03 Deadly fighting erupts in Sudan's Darfur: rebels,,,,,1,Abdullah village,Abdullah village,Southern Darfur state,Sheiria district,12.883333,25.5,POINT (25.5 12.883333),148012,Sudan,625,Africa,1,1,06/03/2010 00:00:00,06/03/2010 00:00:00,24,2,0,0,26,26,26,,POINT (25.5 12.883333)
SUD-2010-2-119-1,2010,True,Clear,2,5284,4674,Misseriya - Rizeigat Abbala,5284,5284,Misseriya - Rizeigat Abbala,1025,1025,Misseriya,676,676,Rizeigat Abbala,-1,"AFP 2010-03--07 ""Tribal clashes in Darfur kill 21",,,,,1,Khore Ramla,Khore Ramla,Western Darfur state,Jebel Marra district,12.971717,23.97375,POINT (23.97375 12.971717),148008,Sudan,625,Africa,1,1,03/03/2010 00:00:00,03/03/2010 00:00:00,0,0,0,11,11,11,11,,POINT (23.97375 12.971717)
SUD-2010-2-119-7,2010,True,Clear,2,5284,4674,Misseriya - Rizeigat Abbala,5284,5284,Misseriya - Rizeigat Abbala,1025,1025,Misseriya,676,676,Rizeigat Abbala,-1,AFP 2010-06-10 41 killed in Darfur fighting: Sudan tribal source,,,,,2,Kass town,Kass town (village west of),Southern Darfur state,Kass district,12.5,24.283333,POINT (24.283333 12.5),148009,Sudan,625,Africa,2,2,06/03/2010 00:00:00,06/05/2010 00:00:00,0,0,0,41,41,41,41,,POINT (24.283333 12.5)
ETH-2014-2-12410-1,2014,True,Clear,2,12410,11729,Hamar - Ma'aliyah,12410,12410,Hamar - Ma'aliyah,1080,1080,Hamar,641,641,Ma'aliyah,1,"""Agence France Presse,2014-07-02,Sudan tribal militia battles kill up to 22""",Agence France Presse,2014-07-02,Sudan tribal militia battles kill up to 22,a Hamar tribal leader,4,East Darfur state,"in a border region of Darfur,  East Darfur state 
spilled into adjacent West Kordofan state",East Darfur state,,11.166667,26.5,POINT (26.5 11.166667),145854,Sudan,625,Africa,2,2,06/30/2014 00:00:00,07/01/2014 00:00:00,0,0,0,22,22,22,22,,POINT (26.5 11.166667)
SUD-2010-1-433-1,2010,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"Reuters 2010-01-13 ""Darfur rebels say attack govt town after bombings",,,,,1,Golo town,Golo town,Western Darfur state,Jebel Marra district,13.132653,24.284153,POINT (24.284153 13.132653),148729,Sudan,625,Africa,1,1,01/13/2010 00:00:00,01/13/2010 00:00:00,2,2,0,0,4,4,4,,POINT (24.284153 13.132653)
SUD-2013-1-833-79,2013,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""All Africa,2013-12-31,Slm-Aw Claims Attack On North Darfur Military Garrison""",All Africa,2013-12-31,Slm-Aw Claims Attack On North Darfur Military Garrison,,1,Disa town,Disa military garrison in North Darfu,North Darfur state,Kutum district,14.6,24.583333,POINT (24.583333 14.6),150890,Sudan,625,Africa,1,1,12/29/2013 00:00:00,12/29/2013 00:00:00,0,3,0,0,3,26,0,,POINT (24.583333 14.6)
SUD-2022-2-17021-2,2022,True,Clear,2,17021,15512,Misseriya Jebel  - Rizeigat,17021,17021,Misseriya Jebel  - Rizeigat,7416,7416,Misseriya Jebel,3909,3909,Rizeigat,5,"""Agence France Presse,2022-03-11,Sudan gunmen kill 17 civilians in new Darfur clashes"";""Crisiswatch,2022-04-01,Sudan MARCH 2022"";""ACJPS,2022-03-24,West Darfur: 35 people killed and a dozen injured in Jebel Moon attack as security continues to deteriorate in Sudan"";""Africa Research Bulletin,2022-04-18,SUDAN: Further Protest Crackdown"";""United Nations Security Council,2022-05-17,Report of the Secretary-General S/2022/400""",Agence France Presse;Crisiswatch;ACJPS;Africa Research Bulletin;United Nations Security Council,2022-03-11;2022-04-01;2022-03-24;2022-04-18;2022-05-17,Sudan gunmen kill 17 civilians in new Darfur clashes;Sudan MARCH 2022;West Darfur: 35 people killed and a dozen injured in Jebel Moon attack as security continues to deteriorate in Sudan;SUDAN: Further Protest Crackdown;Report of the Secretary-General S/2022/400,independent union of medics; ACJPS,2,Sileia area,Selea valley,West Darfur state,Jebel Moon district,13.989236,22.592496,POINT (22.592496 13.989236),149446,Sudan,625,Africa,1,1,03/05/2022 00:00:00,03/05/2022 00:00:00,14,0,0,0,14,14,14,,POINT (22.592496 13.989236)
SUD-2013-1-833-78,2013,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,2,"""All Africa,2013-12-27,Rebels Claim Control of Garrison in South Darfur"";""All Africa,2013-12-27,Rebels, Governor Differ On Outcome of South Darfur Garrison Attack""",All Africa;All Africa,2013-12-27;2013-12-27,"Rebels Claim Control of Garrison in South Darfur;Rebels, Governor Differ On Outcome of South Darfur Garrison Attack",,1,Katayla town,Katayla garrison in South Darfur.,South Darfur state,Katayla district,11.19338,24.39831,POINT (24.39831 11.19338),145849,Sudan,625,Africa,1,1,12/24/2013 00:00:00,12/24/2013 00:00:00,5,0,0,0,5,30,0,,POINT (24.39831 11.19338)
CHA-2010-1-807-2,2010,True,Clear,1,288,288,Chad: Government,622,622,Government of Chad - FPRN,87,87,Government of Chad,1112,1112,FPRN,-1,"AFP 2010-04-29 ""HD  UPDATE 1-Chadian army clashes with rebels",,,,,5,Sudan/Chad border (near),"Sudan/Chad border (around Tamassi, near Chad's eastern border with Sudan)",,,15.10523,22.938822,POINT (22.93882222 15.1052306),151606,Sudan,625,Africa,2,2,04/24/2010 00:00:00,04/28/2010 00:00:00,7,0,0,0,7,7,7,,POINT (22.93882222 15.1052306)
CHA-2010-1-807-3,2010,True,Clear,1,288,288,Chad: Government,622,622,Government of Chad - FPRN,87,87,Government of Chad,1112,1112,FPRN,-1,"AFP 2010-05-01 ""Chad rebels dispute battle death toll",,,,,5,Sudan/Chad border (near),"Sudan/Chad border (around Tamassi, near Chad's eastern border with Sudan)",,,15.10523,22.938822,POINT (22.93882222 15.1052306),151606,Sudan,625,Africa,2,2,04/24/2010 00:00:00,04/28/2010 00:00:00,0,31,0,0,31,72,31,,POINT (22.93882222 15.1052306)
